t,Re<C_aa>,Im<C_aa>,|C_aa|,|C_aa|^2,Re<C_ab>,Im<C_ab>,|C_ab|,|C_ab|^2
0,1,0,1,1,0.487572474,0,0.487572474,0.237726917
3.6,-0.361159769,0.183849307,0.405261578,0.164236947,-0.19676572,0.0521599321,0.203561802,0.0414374072
7.2,0.0624419443,0.0248586981,0.067208268,0.00451695129,0.0164445927,0.0218155553,0.0273192804,0.000746343084
10.8,0.111350795,0.207862893,0.235809206,0.0556059818,0.107702958,0.106565343,0.151512704,0.0229560995
14.4,-0.367842416,0.072573542,0.374933277,0.140574962,-0.435747785,0.0903624397,0.445018542,0.198041503
18,0.0210500927,-0.187461144,0.188639304,0.0355847869,0.292995719,-0.155033621,0.331484412,0.109881915
21.6,-0.0339216494,0.0644475038,0.0728296577,0.00530415905,-0.143919231,-0.04455671,0.150658706,0.0226980456
25.2,-0.114234936,-0.20052788,0.230783559,0.0532610511,-0.0790430159,-0.081984988,0.113882995,0.0129693366
28.8,0.43150205,-0.20185188,0.476380311,0.226938201,0.342900192,-0.0699338735,0.349958981,0.122471288
32.4,-0.254924698,0.318450937,0.407918621,0.166397601,-0.20935434,0.190811486,0.283263593,0.0802382628
36,0.260258549,-0.0880718701,0.274756559,0.0754911668,0.212787612,-0.052900933,0.219264855,0.0480770766
39.6,-0.0924563868,0.107815907,0.142029762,0.0201724534,-0.048250716,0.0687589196,0.0839995275,0.00705592062
43.2,-0.239777549,0.0926684008,0.257061677,0.0660807056,-0.282472346,0.0809703601,0.293848303,0.0863468255
46.8,0.100928578,-0.0931745776,0.137361129,0.0188680797,0.196640795,-0.136433675,0.239336061,0.0572817502
50.4,-0.0820509169,0.0110810962,0.0827957949,0.00685514365,-0.179352888,0.0681963189,0.191880682,0.0368181963
54,-0.0277856451,-0.218658669,0.220417004,0.0485836557,0.116843714,-0.142506071,0.184283569,0.0339604339
57.6,0.258506558,0.0145696664,0.258916812,0.0670379156,0.152446422,-0.0605210369,0.164020449,0.0269027076
61.2,-0.166668057,0.166471825,0.23556551,0.0554911097,-0.18789928,0.152020509,0.241694796,0.0584163743
64.8,0.2096957,-0.100481004,0.232526812,0.0540687185,0.203395919,-0.0357388976,0.206511909,0.0426471686
68.4,-0.19397256,0.20531458,0.282452528,0.0797794308,-0.117947786,0.142562017,0.18502867,0.0342356087
72,-0.0251911233,0.00507429339,0.0256971038,0.000660341146,-0.0796785865,-0.025111239,0.0835419144,0.00697925147
75.6,0.0475738725,-0.135615904,0.14371829,0.0206549469,0.11032584,-0.137378788,0.176195126,0.0310447223
79.2,-0.160681069,0.0273124925,0.162985822,0.0265643781,-0.224227901,0.0681816155,0.234364853,0.0549268844
82.8,0.101322902,-0.146051111,0.177756174,0.0315972575,0.181335391,-0.126589324,0.221150133,0.0489073811
86.4,0.164933003,0.0809061739,0.183708205,0.0337487045,0.0528916733,0.0434751232,0.0684661627,0.00468761543
90,-0.129369037,0.0248353504,0.131731327,0.0173531424,-0.0580563633,0.0705131098,0.0913380533,0.00834263997
93.6,0.160542198,0.0145996807,0.161204677,0.0259869479,0.137099903,-0.0632883955,0.151002664,0.0228018044
97.2,-0.199690899,0.153420927,0.251822231,0.0634144362,-0.190129015,0.141460083,0.236981007,0.0561599976
100.8,0.0519176987,-0.0888092173,0.102871398,0.0105825245,0.0218434937,-0.0550009756,0.059179773,0.00350224554
104.4,-0.0525631003,-0.0743842409,0.0910818028,0.00829589481,0.0478084078,-0.0380037781,0.0610731611,0.00372993101
108,-0.100793508,0.0209096311,0.102939516,0.010596544,-0.12840334,-0.0140526812,0.129170026,0.0166848956
111.6,0.219740944,-0.199650389,0.296894527,0.0881463604,0.208288207,-0.10718232,0.23424779,0.0548720269
115.2,0.013516017,0.135514641,0.136187006,0.0185469006,-0.094203517,0.0959908891,0.134493693,0.0180885534
118.8,-0.0869901347,0.0363619511,0.0942840126,0.00888947503,0.0152388996,0.0491022123,0.0514125599,0.00264325131
122.4,0.220455019,0.0258027554,0.221959901,0.0492661976,0.141053184,0.0119924076,0.141562066,0.0200398184
126,-0.219127184,0.10921475,0.244835832,0.0599445844,-0.235670622,0.093995105,0.253723712,0.0643757218
129.6,0.018987263,-0.115609052,0.11715788,0.013725969,0.0914557579,-0.151447345,0.176919343,0.0313004538
133.2,-0.0903748534,0.0458541342,0.101342073,0.0102702158,-0.0892419275,0.0207706957,0.0916271981,0.00839554342
136.8,0.00228308016,-0.0564327114,0.0564788754,0.00318986337,-0.0601788333,0.0117133815,0.0613081991,0.00375869528
140.4,0.0764572274,-0.156294932,0.173993716,0.0302738134,0.228177635,-0.148370385,0.272174217,0.0740788042
144,0.0148371924,0.165545344,0.166208914,0.0276254032,-0.100113432,0.143701447,0.175136533,0.0306728053
147.6,0.0201520828,-0.051981851,0.055751406,0.00310821927,0.0770702193,-0.0586683962,0.0968596893,0.00938179942
151.2,0.0541271988,0.0290543246,0.0614321368,0.00377390743,0.00555494291,0.0613158514,0.0615669637,0.00379049102
154.8,-0.123401501,0.0776990154,0.145825469,0.0212650674,-0.116536045,0.129802714,0.174440231,0.0304293942
158.4,0.0511801066,-0.0524927898,0.0733136842,0.00537489629,0.0740907992,-0.164060506,0.180014711,0.0324052963
162,-0.0683419784,0.000360276202,0.068342928,0.0046707558,-0.0911949501,0.0613686853,0.109921037,0.0120826345
165.6,0.0152200729,-0.0508866429,0.0531140381,0.00282110104,-0.0048405461,-0.0635164701,0.0637006504,0.00405777286
169.2,0.0518989309,-0.00176127816,0.0519288083,0.00269660113,0.075287471,-0.0485160203,0.0895656604,0.00802200753
172.8,-0.0166075965,0.061460109,0.0636644113,0.00405315726,-0.0191234341,0.111215662,0.112847814,0.0127346292
176.4,0.0479686643,-0.0360836576,0.0600251872,0.0036030231,0.0745820132,-0.0790690346,0.108694015,0.0118143889
180,-0.0441070599,0.0531811636,0.0690917426,0.00477366889,-0.0378370157,0.0627980228,0.0733159698,0.00537523143
183.6,-0.0565088294,-0.0309990459,0.0644529957,0.00415418865,-0.0549839609,0.0167245617,0.0574712704,0.00330294692
187.2,0.0570349428,0.00631628875,0.0573836232,0.00329288021,0.0249813707,-0.0463773112,0.0526775462,0.00277492388
190.8,-0.0744960473,-0.0659145198,0.0994705232,0.00989438499,-0.0474168787,0.0358495674,0.0594436866,0.00353355187
194.4,0.0911367227,0.0134078618,0.0921177126,0.00848567298,0.0511863783,-0.0511646587,0.072373114,0.00523786762
198,0.0361430906,0.0425542335,0.0558317633,0.00311718579,0.0218890749,0.00708949868,0.023008533,0.000529392592
201.6,-0.0573095359,0.00685653692,0.0577182381,0.00333139501,-0.0355543424,0.0194911714,0.0405464798,0.00164401703
205.2,0.0735717703,0.00303015264,0.0736341443,0.00542198721,0.05425461,0.00836259925,0.0548953165,0.00301349577
208.8,-0.145680848,0.0637347973,0.159012685,0.0252850339,-0.074666408,0.0225168623,0.0779877014,0.00608208157
212.4,0.0372766434,-0.0817771083,0.0898723739,0.00807704358,0.0089872012,-0.0245852117,0.0261763714,0.000685202418
216,0.0225419297,-0.00108358625,0.0225679586,0.000509312755,0.0312578376,-0.0127682317,0.0337650729,0.00114008015
219.6,-0.0859651244,-0.0895258693,0.124116413,0.0154048839,-0.0658345988,-0.0337471388,0.073980158,0.00547306378
223.2,0.194372378,0.0727038392,0.207524624,0.0430664697,0.105108323,0.0171599027,0.106499868,0.0113422219
226.8,-0.0310682259,0.0126762343,0.0335547549,0.00112592158,-0.0356082097,0.0259689404,0.0440718783,0.00194233046
230.4,-0.0557647865,0.0186051189,0.0587865789,0.00345586186,-0.00456062074,0.0114936788,0.0123654322,0.000152903913
234,0.0940185603,0.0442179355,0.10389762,0.0107947155,0.0613113491,0.0284939443,0.0676090703,0.00457098638
237.6,-0.201466952,0.0251060404,0.203025235,0.0412192461,-0.151818119,-0.0399107047,0.156976449,0.0246416055
241.2,0.0721025701,-0.122336677,0.142003673,0.0201650431,0.0663611182,-0.0053606605,0.0665772835,0.00443253468
244.8,-0.0579011432,0.0473018119,0.0747663279,0.00559000378,-0.0131997718,-0.00583639805,0.014432516,0.000208297519
248.4,0.0306178314,-0.0982259144,0.102887229,0.0105857818,-0.0207855121,-0.0370111076,0.0424483168,0.0018018596
252,0.20660942,0.0314075458,0.208982981,0.0436738864,0.164577865,0.0280222241,0.166946455,0.0278711188
255.6,-0.154355279,0.0223363254,0.15596302,0.0243244635,-0.128734696,0.00152945294,0.128743781,0.0165749612
259.2,0.0444206332,0.069492147,0.0824763672,0.00680235115,0.0431445935,0.037893215,0.0574225712,0.00329735169
262.8,0.0505273745,0.0237885115,0.055847192,0.00311890885,0.00326143313,0.0467527802,0.0468663995,0.0021964594
266.4,-0.24417204,0.0074814279,0.244286628,0.0596759567,-0.145989813,-0.044085052,0.152500877,0.0232565174
270,0.130151981,-0.0839837748,0.154896135,0.0239928126,0.151099779,-0.0294314245,0.153939443,0.0236973521
273.6,-0.0967898906,0.0272022787,0.100539778,0.0101082469,-0.112217311,-0.0413960944,0.119609203,0.0143063615
277.2,0.0979990014,-0.150911715,0.179939295,0.0323781499,0.0407052739,-0.0180140675,0.044513211,0.00198142595
280.8,0.112075548,0.101322404,0.151086591,0.022827158,0.15131528,0.0542611005,0.160750057,0.0258405809
284.4,-0.117916228,0.0478200337,0.12724383,0.0161909924,-0.142866218,0.015599051,0.143715298,0.0206540868
288,0.132798301,0.000658933807,0.132799936,0.0176358229,0.129523475,0.0156692987,0.13046784,0.0170218574
291.6,-0.108401661,0.052453729,0.120425553,0.0145023138,-0.121456004,0.0277840121,0.124593387,0.0155235122
295.2,-0.175517384,0.0457468394,0.181381161,0.0328991255,-0.113216055,-0.0184934435,0.114716531,0.0131598825
298.8,0.201526057,-0.106468192,0.227921538,0.0519482276,0.169146565,-0.0190670775,0.170217843,0.0289741141
302.4,-0.168437195,-0.0143506981,0.169047423,0.0285770312,-0.139130416,-0.0362648277,0.143779033,0.0206724103
306,0.159462978,-0.125732727,0.203069347,0.0412371598,0.147825316,-0.0533805921,0.1571681,0.0247018115
309.6,0.0615878607,0.143031814,0.155727853,0.0242511643,0.0327871549,0.0375022511,0.049813817,0.00248141637
313.2,-0.0820828059,-0.00911350376,0.0825871841,0.00682064297,-0.134164865,0.059307754,0.146688857,0.0215176208
316.8,0.0995436708,0.0272264499,0.103199913,0.010650222,0.177399847,0.0333494874,0.180507324,0.0325828942
320.4,-0.131973465,0.113947383,0.17435883,0.0304010017,-0.172996223,0.0258943159,0.174923437,0.0305982088
324,-0.045891073,-0.0540540687,0.0709072135,0.00502783292,-0.00792973725,-0.0648904593,0.0653731783,0.00427365244
327.6,0.0835207781,-0.12869662,0.15342275,0.0235385403,0.0705237742,-0.0395450823,0.0808542904,0.00653741627
331.2,-0.179435903,0.0375555289,0.183323923,0.0336076609,-0.149616988,0.0021244461,0.14963207,0.0223897565
334.8,0.279163294,-0.109931598,0.300028501,0.0900171012,0.230009013,-0.032597101,0.232307376,0.0539667171
338.4,-0.0441609388,0.101548339,0.110735061,0.0122622536,-0.0432988687,0.0422238452,0.0604784684,0.00365764514
342,-0.0467025083,-0.0145655845,0.0489211665,0.00239328053,-0.0503493763,0.02057805,0.0543922406,0.00295851584
345.6,0.0914750016,0.0960389235,0.132631636,0.0175911507,0.0997958728,0.0296795116,0.104115751,0.0108400896
349.2,-0.137449127,0.0670119122,0.152914548,0.023382859,-0.223464804,0.0568061723,0.230572027,0.0531634598
352.8,-0.0164496916,-0.107511554,0.108762707,0.0118293265,0.119436151,-0.0645896654,0.135782249,0.0184368191
356.4,0.00486662566,-0.0361806708,0.0365065061,0.00133272499,-0.000403841938,-0.0471282416,0.0471299718,0.00222123424
360,-0.0808170116,-0.0122902148,0.0817461849,0.00668243874,-0.0940231509,-0.0402799453,0.102287961,0.0104628269
363.6,0.23550251,-0.11801446,0.263417625,0.069388845,0.207961488,-0.0229970529,0.209229168,0.0437768448
367.2,-0.157506434,0.159734911,0.224329041,0.0503235187,-0.131362652,0.101310632,0.165891502,0.0275199905
370.8,0.104483706,-0.013434942,0.105343925,0.0110973425,0.084445296,0.0171027237,0.0861598002,0.00742351117
374.4,0.0384056802,0.0661139744,0.0764594918,0.00584605389,0.0413900481,0.0174235409,0.0449078596,0.00201671586
378,-0.185046574,0.0163795999,0.185770088,0.0345105257,-0.227232752,0.011674452,0.227532451,0.0517710164
381.6,0.0308383634,-0.0669158499,0.073679954,0.00542873562,0.137233698,-0.0798410801,0.158769285,0.025207686
385.2,-0.00829929473,-0.000275874582,0.0083038786,6.89543998e-05,-0.101286252,0.0158243216,0.102514946,0.0105093141
388.8,-0.0179105924,-0.0894352039,0.0912109917,0.00831944502,0.0372536623,-0.0463423248,0.0594596201,0.00353544642
392.4,0.171834601,-0.0186526684,0.172844011,0.0298750523,0.185608801,-0.0345567744,0.188798299,0.0356447977
396,-0.141194046,0.153604895,0.208638976,0.0435302223,-0.175426582,0.0900245093,0.197177326,0.038878898
399.6,0.177773221,-0.0711514873,0.191483295,0.0366658522,0.132467887,0.000704564195,0.132469761,0.0175482376
403.2,-0.103311143,0.117019045,0.156098204,0.0243666493,-0.0628020159,0.0784039246,0.100455306,0.0100912686
406.8,-0.115055307,0.00979881317,0.115471817,0.0133337405,-0.118482839,-0.00370129564,0.118540637,0.0140518827
410.4,0.0861460741,-0.107354951,0.137645311,0.0189462316,0.146237804,-0.118857507,0.188447877,0.0355126022
414,-0.0907667629,-0.0114403578,0.0914849006,0.00836948703,-0.185715306,0.0222431555,0.187042596,0.0349849327
417.6,0.0281904943,-0.0759210916,0.0809859007,0.00655871611,0.110793059,-0.0608227078,0.126390283,0.0159745037
421.2,0.170644901,0.0630295611,0.181913188,0.0330924078,0.103609381,0.0314361288,0.108273423,0.0117231341
424.8,-0.111803668,0.0541514019,0.12422735,0.0154324344,-0.0998813151,0.0831646753,0.12997169,0.0168926403
428.4,0.162765726,-0.0690963596,0.17682474,0.0312669885,0.166489488,-0.0643838948,0.178505002,0.0318640356
432,-0.170851119,0.179204871,0.247597437,0.0613044908,-0.179061305,0.094800222,0.202608078,0.0410500332
435.6,-0.0209419037,-0.0652513255,0.068529547,0.00469629881,-0.0502046164,-0.0225573887,0.055039434,0.00302933929
439.2,0.0130163069,-0.10166628,0.102496131,0.0105054568,0.0974156686,-0.0598418838,0.114327877,0.0130708635
442.8,-0.0910925794,0.0424697125,0.10050639,0.0101015345,-0.135691486,0.0373833998,0.140746928,0.0198096979
446.4,0.130418509,-0.108322954,0.169537164,0.0287428498,0.17242718,-0.125947988,0.213527582,0.0455940281
450,0.0755029715,0.0504406299,0.0908017392,0.00824495585,-0.0228355216,0.0613604783,0.0654718973,0.00428656934
453.6,-0.113277734,0.0329023155,0.117959346,0.0139144074,-0.0462646531,0.0714919495,0.0851558393,0.00725151697
457.2,0.174758578,0.00676641874,0.174889522,0.0305863449,0.137913968,-0.0318638228,0.141547044,0.0200355657
460.8,-0.171577026,0.132067855,0.21651927,0.0468805942,-0.169683967,0.0978437565,0.195872533,0.0383660492
464.4,-0.00146511356,-0.125812929,0.125821459,0.0158310396,0.0333485296,-0.100908562,0.106276348,0.0112946622
468,-0.0540910086,-0.00200397125,0.0541281176,0.00292985312,-0.016449105,-0.0239053283,0.0290178871,0.000842037774
471.6,-0.00332791862,0.0209837123,0.0212459696,0.000451391222,-0.0850372573,0.0414049017,0.094581716,0.00894570101
475.2,0.121854687,-0.137049753,0.183388112,0.0336311997,0.194704833,-0.0963472143,0.217238942,0.0471927577
478.8,-0.0217420683,0.106362353,0.108561815,0.0117856677,-0.0620539002,0.0808776001,0.101940535,0.0103918727
482.4,-0.0143475788,-0.00300620403,0.0146591364,0.000214890279,0.0252465377,-0.0100679995,0.0271799978,0.000738752281
486,0.117717368,0.0226559557,0.119877733,0.014370671,0.0250796798,0.00579517359,0.0257405201,0.000662574374
489.6,-0.21071552,0.0925729907,0.230153838,0.0529707889,-0.161638519,0.106817619,0.193744715,0.0375370145
493.2,0.0658756013,-0.0906595623,0.112065834,0.0125587511,0.105839616,-0.100504672,0.145956204,0.0213032134
496.8,-0.0416939821,0.0165521643,0.0448593612,0.00201236229,-0.0548391806,0.00403812463,0.0549876548,0.00302364218
500.4,0.0240219661,-0.0658799626,0.070122923,0.00491722433,-0.0139764277,-0.0388159024,0.0412554822,0.00170201481
504,0.0643904473,-0.0615030088,0.0890435275,0.00792874979,0.123188026,-0.0573377804,0.135878294,0.0184629109
507.6,-0.0145832765,0.145660977,0.146389181,0.0214297922,-0.0944316769,0.118019411,0.151148679,0.0228459231
511.2,0.0548628695,-0.0740037168,0.0921221176,0.00848648455,0.106016489,-0.0325411418,0.11089825,0.0122984218
514.8,0.0102727285,0.0771337111,0.0778147694,0.00605513833,-0.0305409751,0.0336043307,0.0454092744,0.0020620022
518.4,-0.169313089,0.0571244897,0.178690037,0.0319301293,-0.119129994,0.0297414683,0.122786442,0.0150765103
522,0.111423202,-0.0970033219,0.147732103,0.0218247744,0.0819156198,-0.0905004114,0.122067576,0.0149004932
525.6,-0.0968522091,0.00561376043,0.0970147655,0.00941186472,-0.0985390328,0.0586041326,0.114648966,0.0131443853
529.2,0.0584222515,-0.0659359105,0.0880948566,0.00776070376,0.0847762778,-0.0684306642,0.108948488,0.0118697731
532.8,0.0666191259,-0.0098898259,0.0673492138,0.00453591659,0.0788451126,-0.0256614026,0.0829159777,0.00687505936
536.4,-0.0167183934,0.0770497319,0.0788426652,0.00621616586,-0.098848795,0.0764440427,0.124959097,0.0156147759
540,0.0357987694,-0.0715837113,0.0800361144,0.00640577961,0.0988652194,-0.0339175546,0.104521443,0.0109247321
543.6,-0.0310538054,0.16745414,0.170309213,0.029005228,-0.0927130807,0.0950917352,0.13280871,0.0176381534
547.2,-0.0760667945,-0.0387252511,0.0853569112,0.00728580229,-0.0213526152,-0.0163349261,0.0268842702,0.000722763984
550.8,0.0654108683,-0.0983133742,0.118085144,0.0139441012,0.0696658661,-0.0852277024,0.110077673,0.0121170942
554.4,-0.126737755,0.0339425717,0.131204256,0.0172145567,-0.117744497,0.0352802199,0.122916477,0.0151084604
558,0.11557775,-0.0712111479,0.135754351,0.0184292439,0.106896582,-0.0806380554,0.133900617,0.0179293752
561.6,0.0170883324,0.00434573703,0.0176322584,0.000310896536,0.0111590776,0.0539222975,0.0550648634,0.00303213918
565.2,-0.0185963401,0.0579920928,0.0609007938,0.00370890669,-0.0282679553,0.0489106344,0.0564918353,0.00319132746
568.8,0.0550903305,-0.0297104252,0.0625911645,0.00391765388,0.0955970832,-0.0468957533,0.106480111,0.011338014
572.4,-0.0411187565,0.132829795,0.139048577,0.0193345066,-0.143931258,0.0837503668,0.166524265,0.027730331
576,-0.0648582879,-0.0997469929,0.118979242,0.0141560601,0.0173482494,-0.0485987075,0.051602288,0.00266279613
579.6,0.0197894042,0.000331142291,0.0197921746,0.000391730175,0.0206505747,-0.0205968496,0.0291663582,0.000850676451
583.2,-0.0523193071,0.00326873152,0.0524213173,0.0027479945,-0.0583688928,0.0189317643,0.0613623609,0.00376533934
586.8,0.101735063,-0.0868010464,0.133732736,0.0178844447,0.129235433,-0.0949773791,0.160382355,0.0257224997
590.4,-0.0541524489,0.0466770571,0.0714929044,0.00511123538,-0.0649278184,0.0722887363,0.0971662647,0.009441283
594,0.0383314988,0.0439032729,0.0582820828,0.00339680118,0.00882414832,0.0257020697,0.0271746569,0.000738461979
597.6,0.0455615476,-0.0165651546,0.0484794695,0.00235025896,0.0528440458,0.00592546506,0.0531752227,0.00282760431
601.2,-0.0786439765,0.0751224598,0.1087578,0.011828259,-0.110575064,0.0580737067,0.124897559,0.0155994003
604.8,-0.00736162289,-0.0942752926,0.0945622773,0.00894202429,0.0682836306,-0.0936652402,0.115913034,0.0134358314
608.4,0.0104534492,0.0394582411,0.0408194487,0.0016662274,-0.0577082359,-0.00189646321,0.0577393892,0.00333383707
612,-0.0256563301,-0.0499239202,0.0561306074,0.00315064509,-0.0154108997,-2.7068041e-05,0.0154109235,0.000237496562
615.6,0.0716137891,-0.0162316541,0.0734302485,0.00539200139,0.119687352,-0.0308074581,0.12358868,0.0152741618
